"final_taxonomy","MC_A4","MC_B4","MC_C4","MC_D4","MC_E4","MC_F3","MC_F4","MC_G3","MC_H3","NTC_1","NTC_2","Plate3_A5","Plate3_B5","Plate3_C5","Plate3_D3","Plate3_D5","Plate3_E3","Plate3_E5","Plate3_F5","Plate3_G12","Plate3_G4","Plate3_G5","Plate3_H12","Plate3_H4","PosCtrl_1","PosCtrl_2","PvCF_D1_01_TR1","PvCF_D1_01_TR2","PvCF_D1_01_TR3","PvCF_D1_02_TR1","PvCF_D1_02_TR2","PvCF_D1_02_TR3","PvCF_D1_03_TR1","PvCF_D1_04_TR1","PvCF_D1_05_TR1","PvCF_D1_05_TR2","PvCF_D1_05_TR3","PvCF_D1_06_TR1","PvCF_D1_06_TR2","PvCF_D1_06_TR3","PvCF_D1_07_TR1","PvCF_D1_07_TR2","PvCF_D1_07_TR3","PvCF_D1_08_TR1","PvCF_D1_08_TR2","PvCF_D1_08_TR3","PvCF_D1_09_TR1","PvCF_D1_09_TR2","PvCF_D1_09_TR3","PvCF_D1_10_TR1","PvCF_D1_11_TR1","PvCF_D1_11_TR2","PvCF_D1_11_TR3","PvCF_D1_12_TR1","PvCF_D1_13_TR1","PvCF_D1_13_TR2","PvCF_D1_13_TR3","PvCF_D1_14_TR1","PvCF_D1_15_TR1","PvCF_D2_01_TR1","PvCF_D2_01_TR2","PvCF_D2_01_TR3","PvCF_D2_02_TR1","PvCF_D2_02_TR2","PvCF_D2_02_TR3","PvCF_D2_03_TR1","PvCF_D2_03_TR2","PvCF_D2_03_TR3","PvCF_D2_04_TR1","PvCF_D2_04_TR2","PvCF_D2_04_TR3","PvCF_D2_05_TR1","PvCF_D2_05_TR2","PvCF_D2_05_TR3","PvCF_D2_06_TR1","PvCF_D2_06_TR2","PvCF_D2_06_TR3","PvCF_D2_07_TR1","PvCF_D2_07_TR2","PvCF_D2_07_TR3","PvCF_D2_08_TR1","PvCF_D2_08_TR2","PvCF_D2_08_TR3","PvCF_D2_09_TR1","PvCF_D2_09_TR2","PvCF_D2_09_TR3","PvCF_D2_10_TR1","PvCF_D2_10_TR2","PvCF_D2_10_TR3","PvCF_D2_11_TR1","PvCF_D3_01_TR1","PvCF_D3_01_TR2","PvCF_D3_01_TR3","PvCF_D3_02_TR1","PvCF_D3_03_TR1","PvCF_D3_03_TR2","PvCF_D3_03_TR3","PvCF_D3_04_TR1","PvCF_D3_05_TR1","PvCF_D3_05_TR2","PvCF_D3_05_TR3","PvCF_D3_06_TR1","PvCF_D3_07_TR1","PvCF_D3_07_TR2","PvCF_D3_07_TR3","PvCF_D3_08_TR1","PvCF_D3_08_TR2","PvCF_D3_08_TR3","PvCF_D3_09_TR1","PvCF_D3_09_TR2","PvCF_D3_09_TR3","PvCF_D3_10_TR1","PvCF_D3_10_TR2","PvCF_D3_10_TR3","PvCF_D3_11_TR1","PvCF_D3_12_TR1","PvCF_D3_13_TR1","PvCF_D3_13_TR2","PvCF_D3_13_TR3","PvCF_D3_14_TR1","PvCF_D3_14_TR2","PvCF_D3_14_TR3","PvCF_D3_15_TR1","PvCF_D3_15_TR2","PvCF_D3_15_TR3","PvCF_D4_01_TR1","PvCF_D4_01_TR2","PvCF_D4_01_TR3","PvCF_D4_02_TR1","PvCF_D4_03_TR1","PvCF_D4_03_TR2","PvCF_D4_03_TR3","PvCF_D4_04_TR1","PvCF_D4_04_TR2","PvCF_D4_04_TR3","PvCF_D4_05_TR1","PvCF_D4_05_TR2","PvCF_D4_05_TR3","PvCF_D4_06_TR1","PvCF_D4_07_TR1","PvCF_D4_07_TR2","PvCF_D4_07_TR3","PvCF_D4_08_TR1","PvCF_D4_08_TR2","PvCF_D4_08_TR3","PvCF_D4_09_TR1","PvCF_D4_09_TR2","PvCF_D4_09_TR3","PvCF_D4_10_TR1","PvCF_D4_10_TR2","PvCF_D4_10_TR3","PvCF_D4_11_TR1","PvCF_D4_12_TR1","PvCF_D4_12_TR2","PvCF_D4_12_TR3","PvCF_D4_13_TR1","PvCF_D5_01_TR1","PvCF_D5_01_TR2","PvCF_D5_01_TR3","PvCF_D5_02_TR1","PvCF_D5_02_TR2","PvCF_D5_02_TR3","PvCF_D5_03_TR1","PvCF_D5_04_TR1","PvCF_D5_04_TR2","PvCF_D5_04_TR3","PvCF_D5_05_TR1","PvCF_D5_05_TR2","PvCF_D5_05_TR3","PvCF_D5_06_TR1","PvCF_D5_07_TR1","PvCF_D5_07_TR2","PvCF_D5_07_TR3","PvCF_D5_08_TR1","PvCF_D5_08_TR2","PvCF_D5_08_TR3","PvCF_D5_09_TR1","PvCF_D5_09_TR2","PvCF_D5_09_TR3","PvCF_D5_10_TR1","PvCF_D5_11_TR1","PvCF_D5_11_TR2","PvCF_D5_11_TR3","PvCF_D5_12_TR1","PvCF_D5_12_TR2","PvCF_D5_12_TR3","PvCF_D5_13_TR1","PvCF_D5_14_TR1","PvCF_D5_14_TR2","PvCF_D5_14_TR3","PvCF_D5_15_TR1","PvCF_D5_16_TR1","PvCF_D6_01_TR1","PvCF_D6_02_TR1","PvCF_D6_02_TR2","PvCF_D6_02_TR3","PvCF_D6_03_TR1","PvCF_D6_03_TR2","PvCF_D6_03_TR3","PvCF_D6_04_TR1","PvCF_D6_05_TR1","PvCF_D6_05_TR2","PvCF_D6_05_TR3","PvCF_D6_06_TR1","PvCF_D6_06_TR2","PvCF_D6_06_TR3","PvCF_D6_07_TR1","PvCF_D6_07_TR2","PvCF_D6_07_TR3","PvCF_D6_08_TR1","PvCF_D6_08_TR2","PvCF_D6_08_TR3","PvCF_D6_09_TR1","PvCF_D6_10_TR1","PvCF_D6_10_TR2","PvCF_D6_10_TR3","PvCF_D6_11_TR1","PvCF_D6_11_TR2","PvCF_D6_11_TR3","PvCF_D6_12_TR1","PvCF_D6_12_TR2","PvCF_D6_12_TR3","PvCF_D6_13_TR1","PvCF_D6_14_TR1","PvCF_D6_14_TR2","PvCF_D6_14_TR3","PvCF_D6_15_TR1","PvCF_D6_16_TR1","PvCF_D6_17_TR1","PvCF_D6_A3","PvCF_D6_B3","PvCF_D6_C3","PvCF_D6_H2","TM_01_Capel_VAQ","TM_01_ChumSal_VAQ","TM_01_CresGun","TM_01_SturPoach","TM_01_TpoolSculp","TM_02_COSol","TM_02_CresGun","TM_02_EngSol","TM_02_GrtSculp","TM_02_NorRonq","TM_02_SurfSmel","TM_03_COSol","TM_03_ChinSal","TM_03_Coho_VAQ","TM_03_PlfinMid","TM_03_SlendSol","TM_03_SockSal","TM_03_SurfSmel","TM_A10","TM_A11","TM_A12","TM_A6","TM_A7","TM_A8","TM_A9","TM_B10","TM_B11","TM_B12","TM_B6","TM_B7","TM_B8","TM_C10","TM_C11","TM_C12","TM_C6","TM_C7","TM_C8","TM_C9","TM_D10","TM_D11","TM_D12","TM_D6","TM_D7","TM_D9","TM_E10","TM_E11","TM_E12","TM_E6","TM_E7","TM_E8","TM_E9","TM_F10","TM_F11","TM_F12","TM_F6","TM_F7","TM_F8","TM_F9","TM_G10","TM_G11","TM_G6","TM_G7","TM_G8","TM_G9","TM_H10","TM_H11","TM_H5","TM_H6","TM_H7","TM_H8","TM_H9"
"Eukaryota;Gblock_18S_FlameShell_wombat;synthclass;synthorder;synthfam;FlameBat;FlameBat synthetic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109055,0,0,0,0,0,0,0,68652,41620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eukaryota;Mollusca;Cephalopoda",3216,899,1700,2907,1125,5002,1226,3553,4029,0,0,2150,846,791,0,1097,0,13,197,0,5791,7,0,1907,0,0,389,266,84,50,35,75,71,803,278,281,562,189,249,53,116,51,0,0,26,0,367,410,437,2691,116,62,228,484,3053,851,2246,1362,499,483,146,107,1089,52,247,1285,2162,4810,1105,3224,1085,303,3898,1412,1227,148,230,18796,1371,827,5004,1001,30344,792,1218,602,129,365,823,189,795,1982,250,836,91,121,2431,211,607,1435,419,16982,441,1104,732,6864,10315,7423,1994,7840,1022,173,52,23,666,495,403,410,153,1538,486,105,992,232,1381,578,522,2002,1908,81,650,2324,2027,1475,967,8547,3820,803,249,1072,1164,397,1433,8300,2013,435,555,269,577,766,1906,2987,323,447,644,5158,3449,4143,13747,15774,3612,1023,251,10455,7160,5368,1032,738,3285,421,2901,6949,3968,1703,1471,1707,14130,3093,11198,342,454,1332,637,3576,1124,3703,2264,1266,2218,2691,3341,2788,6026,6273,7471,6086,8224,14461,17282,18039,7055,7690,14525,11893,12813,19380,61,0,39,18492,14487,7122,321,9101,11327,34972,9130,9547,16472,32891,24747,7608,15605,9032,10291,12070,59979,5694,5223,20799,9860,18132,6180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,14912,0,801,24028,2123,0,0,0,0,22867,24734,1406,43,0,0,24485,14040,0,0,0,0,0,0,11103,0,0,2018,0,0,0,0,0,0,986,0,0,0,0,0,3004,1983,26093,0,0,7,3760,0,38,32798,960,0,10
"Eukaryota;Mucoromycota;Glomeromycetes;Diversisporales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eukaryota;Mucoromycota;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eukaryota;NA;Ichthyosporea;Ichthyophonida;Ichthyophonidae;Ichthyophonus;Ichthyophonus hoferi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,54,6,3,0,33,12,7,88,0,18,0,0,0,10,0,102,0,0,0,4,0,0,0,44,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,19,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eukaryota;Nematoda",6,0,0,0,0,5,6,5,6,0,0,6,0,0,0,4,0,0,11,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eukaryota;Nematoda;Chromadorea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,41,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eukaryota;Nematoda;Chromadorea;Chromadorida;Chromadoridae;Ptycholaimellus;Ptycholaimellus sp. s ZZ-2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,3,6997,0,28,25,123,9,0,0,0,0,0,0,0,0,0,0,0,0,159,48,244,0,50,10,30,42,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,106,0,80,14,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714,0,0,0,0,0
"Eukaryota;Nematoda;Chromadorea;Rhabditida",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,10,0,0,9,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,156,0,123,115,214,122,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,7,0,11,14,0,0,0,0,0,34,40,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,119,0,0,0,0,12,0,428,0,0,0,4,0,0,0,0,0,0,47,0,0
"Eukaryota;Nematoda;Chromadorea;Rhabditida;Tetrameridae;Crassicauda;Crassicauda boopis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,2,0,0,0,2,0,0,0,0,0,0,13,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eukaryota;Nematoda;Enoplea;Dorylaimida;Leptonchidae;Leptonchus;Leptonchus granulosus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eukaryota;Nemertea;Enopla;Monostilifera;Tetrastemmatidae;Tetrastemma;Tetrastemma vermiculus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,256,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica",9,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,4,0,0,349,307,368,0,0,0,46,43,62,190,0,0,33,142,0,0,0,0,0,0,145,68,0,275,271,0,0,3,64,0,19,15,32,0,0,44,6,0,307,0,0,28,16,262,98,0,0,0,0,282,0,0,0,2932,0,0,0,0,33,0,31,0,31,4,9,40,61,1400,0,39,137,20,0,0,33,40,543,713,645,0,405,0,5,23,5,0,40,1603,1223,436,0,0,0,2,0,29,0,0,0,74,8,51,160,2,28,32,16,0,0,0,0,2,0,0,0,0,0,0,0,13,40,99,41,0,14,14,33,5,0,3,0,0,0,289,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,619,0,0,0,2821,0,579,411,325,344,0,0,20,258,0,0,107,0,0,11,0,0,0,0,0,0,0,0,0,251,0,105,0,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15579,11,0,0,8,13,7,174,0,0,0,0,107,0,0,7,0,7,0,0,2,0,0,34,0,11,0,0,0,18,0,0,4,0,120,4,0,0,0,5,0,61,0,0,0,0,0,0,0,68,0
"Eukaryota;Platyhelminthes",36,14,24,42,18,37,26,16,22,0,0,15,8,0,0,14,0,28,134,0,11,38,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,301,0,0,0,7,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,18,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,6,0,0,0,0,160,293,810,77,12,8,0,43,23,12,0,0,0,0,0,0,0,4,12,0,229,149,206,0,0,10,5,0,0,0,27,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,76,37,0,13,0,0,0,0,0,17,0,0,0,107,78,0,0,0,0,0,0,0,35,78,0,34,171,72,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,151,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,20,0,0,1086,4,0,0,0,0
"Eukaryota;Platyhelminthes;Catenulida;NA;Stenostomidae;Stenostomum;Stenostomum leucops",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
