featureid	final_taxonomy
9a1a6014d8458b093fe3380afa7a0ea6	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch
e230fde5d80f3091ff90d368f84a18b5	Eukaryota;Chordata;Actinopteri;Ophidiiformes;Bythitidae;Brosmophycis;Brosmophycis marginata
6fc232875efed9bed08e2b0eedad0375	Eukaryota;Chordata;Actinopteri
18778e87658a2b97b51245919308829a	Eukaryota;Chordata;Actinopteri;Gadiformes;Gadidae;Microgadus;Microgadus proximus
203a0b7691ea022542bc7ac13de73bc1	Eukaryota;Chordata;Actinopteri;Scombriformes;Stromateidae;Peprilus;Peprilus simillimus
45e9c6179ec3f24f0cc89fbb412e5446	Eukaryota
b68f65a31a69fb168c1e27439a4456e2	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
1aa0d597854f21cb4c01775d3b450e4d	Eukaryota
d60399a5a9293f325835c3c27619d549	Eukaryota
202e83624beb14f18073b7beceaf2a7d	Eukaryota
d3653c2767fce58611397f306c1f3154	Eukaryota;Chordata;Actinopteri;Embiotocidae;Cymatogaster;Cymatogaster aggregata
9d62a1a5f86d6f01f3548834188fc4f5	Eukaryota;Chordata;Mammalia;Carnivora;Viverridae;Viverra;Viverra zibetha
174e54c2bb1c720d5cd4c36f1918e523	Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys notatus
4dc2982d5d6066a923970042d0c04c6b	Eukaryota
247e0684ce537d1d876d06f761c591b2	Eukaryota;Chordata;Actinopteri
