"SampleID","samplename","model_out_name","time","creek","station","station_num","biol","tech","diet_sp","P18S_taxon_assign","Species","expected_prop","has_multiple_seals","seal_1","seal_2","seal_1_actual_mass","seal_2_actual_mass","seal_1_total_mass","seal_2_total_mass","seal_1_actual_prop","seal_2_actual_prop"
"PvCF_D1_08","PvCF_D1_08_TR1","1_PvCF_1_8",1,"PvCF","D1",1,8,1,"herring","Actinopteri","Clupea pallasii",0.6,TRUE,"DaVinci","Donnelly",2.1,1.8,3.52,3.34,0.596590909090909,0.538922155688623
"PvCF_D1_08","PvCF_D1_08_TR2","1_PvCF_1_8",1,"PvCF","D1",1,8,2,"herring","Actinopteri","Clupea pallasii",0.6,TRUE,"DaVinci","Donnelly",2.1,1.8,3.52,3.34,0.596590909090909,0.538922155688623
"PvCF_D1_08","PvCF_D1_08_TR3","1_PvCF_1_8",1,"PvCF","D1",1,8,3,"herring","Actinopteri","Clupea pallasii",0.6,TRUE,"DaVinci","Donnelly",2.1,1.8,3.52,3.34,0.596590909090909,0.538922155688623
"PvCF_D1_08","PvCF_D1_08_TR1","1_PvCF_1_8",1,"PvCF","D1",1,8,1,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.34,0,0
"PvCF_D1_08","PvCF_D1_08_TR2","1_PvCF_1_8",1,"PvCF","D1",1,8,2,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.34,0,0
"PvCF_D1_08","PvCF_D1_08_TR3","1_PvCF_1_8",1,"PvCF","D1",1,8,3,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.34,0,0
"PvCF_D1_08","PvCF_D1_08_TR1","1_PvCF_1_8",1,"PvCF","D1",1,8,1,"salmon_1","Actinopteri","Oncorhynchus kisutch",0.1,TRUE,"DaVinci","Donnelly",0.36,0.37,3.52,3.34,0.102272727272727,0.110778443113772
"PvCF_D1_08","PvCF_D1_08_TR2","1_PvCF_1_8",1,"PvCF","D1",1,8,2,"salmon_1","Actinopteri","Oncorhynchus kisutch",0.1,TRUE,"DaVinci","Donnelly",0.36,0.37,3.52,3.34,0.102272727272727,0.110778443113772
"PvCF_D1_08","PvCF_D1_08_TR3","1_PvCF_1_8",1,"PvCF","D1",1,8,3,"salmon_1","Actinopteri","Oncorhynchus kisutch",0.1,TRUE,"DaVinci","Donnelly",0.36,0.37,3.52,3.34,0.102272727272727,0.110778443113772
"PvCF_D1_08","PvCF_D1_08_TR1","1_PvCF_1_8",1,"PvCF","D1",1,8,1,"squid","Cephalopoda","Doryteuthis opalescens",0.1,TRUE,"DaVinci","Donnelly",0.36,0.27,3.52,3.34,0.102272727272727,0.0808383233532934
"PvCF_D1_08","PvCF_D1_08_TR2","1_PvCF_1_8",1,"PvCF","D1",1,8,2,"squid","Cephalopoda","Doryteuthis opalescens",0.1,TRUE,"DaVinci","Donnelly",0.36,0.27,3.52,3.34,0.102272727272727,0.0808383233532934
"PvCF_D1_08","PvCF_D1_08_TR3","1_PvCF_1_8",1,"PvCF","D1",1,8,3,"squid","Cephalopoda","Doryteuthis opalescens",0.1,TRUE,"DaVinci","Donnelly",0.36,0.27,3.52,3.34,0.102272727272727,0.0808383233532934
"PvCF_D1_09","PvCF_D1_09_TR1","1_PvCF_1_9",1,"PvCF","D1",1,9,1,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Donnelly",0.7,0.7,3.52,3.52,0.198863636363636,0.198863636363636
"PvCF_D1_09","PvCF_D1_09_TR2","1_PvCF_1_9",1,"PvCF","D1",1,9,2,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Donnelly",0.7,0.7,3.52,3.52,0.198863636363636,0.198863636363636
"PvCF_D1_09","PvCF_D1_09_TR3","1_PvCF_1_9",1,"PvCF","D1",1,9,3,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Donnelly",0.7,0.7,3.52,3.52,0.198863636363636,0.198863636363636
"PvCF_D1_09","PvCF_D1_09_TR1","1_PvCF_1_9",1,"PvCF","D1",1,9,1,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.52,0,0
"PvCF_D1_09","PvCF_D1_09_TR2","1_PvCF_1_9",1,"PvCF","D1",1,9,2,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.52,0,0
"PvCF_D1_09","PvCF_D1_09_TR3","1_PvCF_1_9",1,"PvCF","D1",1,9,3,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.52,0,0
"PvCF_D1_09","PvCF_D1_09_TR1","1_PvCF_1_9",1,"PvCF","D1",1,9,1,"herring","Actinopteri","Clupea pallasii",0.6,TRUE,"DaVinci","Donnelly",2.1,2.1,3.52,3.52,0.596590909090909,0.596590909090909
"PvCF_D1_09","PvCF_D1_09_TR2","1_PvCF_1_9",1,"PvCF","D1",1,9,2,"herring","Actinopteri","Clupea pallasii",0.6,TRUE,"DaVinci","Donnelly",2.1,2.1,3.52,3.52,0.596590909090909,0.596590909090909
"PvCF_D1_09","PvCF_D1_09_TR3","1_PvCF_1_9",1,"PvCF","D1",1,9,3,"herring","Actinopteri","Clupea pallasii",0.6,TRUE,"DaVinci","Donnelly",2.1,2.1,3.52,3.52,0.596590909090909,0.596590909090909
"PvCF_D1_09","PvCF_D1_09_TR1","1_PvCF_1_9",1,"PvCF","D1",1,9,1,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.52,0,0
"PvCF_D1_09","PvCF_D1_09_TR2","1_PvCF_1_9",1,"PvCF","D1",1,9,2,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.52,0,0
"PvCF_D1_09","PvCF_D1_09_TR3","1_PvCF_1_9",1,"PvCF","D1",1,9,3,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.52,0,0
"PvCF_D1_09","PvCF_D1_09_TR1","1_PvCF_1_9",1,"PvCF","D1",1,9,1,"salmon_1","Actinopteri","Oncorhynchus kisutch",0.1,TRUE,"DaVinci","Donnelly",0.36,0.36,3.52,3.52,0.102272727272727,0.102272727272727
"PvCF_D1_09","PvCF_D1_09_TR2","1_PvCF_1_9",1,"PvCF","D1",1,9,2,"salmon_1","Actinopteri","Oncorhynchus kisutch",0.1,TRUE,"DaVinci","Donnelly",0.36,0.36,3.52,3.52,0.102272727272727,0.102272727272727
"PvCF_D1_09","PvCF_D1_09_TR3","1_PvCF_1_9",1,"PvCF","D1",1,9,3,"salmon_1","Actinopteri","Oncorhynchus kisutch",0.1,TRUE,"DaVinci","Donnelly",0.36,0.36,3.52,3.52,0.102272727272727,0.102272727272727
"PvCF_D1_09","PvCF_D1_09_TR1","1_PvCF_1_9",1,"PvCF","D1",1,9,1,"squid","Cephalopoda","Doryteuthis opalescens",0.1,TRUE,"DaVinci","Donnelly",0.36,0.36,3.52,3.52,0.102272727272727,0.102272727272727
"PvCF_D1_09","PvCF_D1_09_TR2","1_PvCF_1_9",1,"PvCF","D1",1,9,2,"squid","Cephalopoda","Doryteuthis opalescens",0.1,TRUE,"DaVinci","Donnelly",0.36,0.36,3.52,3.52,0.102272727272727,0.102272727272727
"PvCF_D1_09","PvCF_D1_09_TR3","1_PvCF_1_9",1,"PvCF","D1",1,9,3,"squid","Cephalopoda","Doryteuthis opalescens",0.1,TRUE,"DaVinci","Donnelly",0.36,0.36,3.52,3.52,0.102272727272727,0.102272727272727
"PvCF_D1_10","PvCF_D1_10_TR1","1_PvCF_1_10",1,"PvCF","D1",1,10,1,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Donnelly",0.7,0.7,3.52,3.52,0.198863636363636,0.198863636363636
"PvCF_D1_10","PvCF_D1_10_TR1","1_PvCF_1_10",1,"PvCF","D1",1,10,1,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.52,0,0
"PvCF_D1_10","PvCF_D1_10_TR1","1_PvCF_1_10",1,"PvCF","D1",1,10,1,"herring","Actinopteri","Clupea pallasii",0.6,TRUE,"DaVinci","Donnelly",2.1,2.1,3.52,3.52,0.596590909090909,0.596590909090909
"PvCF_D1_10","PvCF_D1_10_TR1","1_PvCF_1_10",1,"PvCF","D1",1,10,1,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.52,0,0
"PvCF_D1_10","PvCF_D1_10_TR1","1_PvCF_1_10",1,"PvCF","D1",1,10,1,"salmon_1","Actinopteri","Oncorhynchus kisutch",0.1,TRUE,"DaVinci","Donnelly",0.36,0.36,3.52,3.52,0.102272727272727,0.102272727272727
"PvCF_D1_10","PvCF_D1_10_TR1","1_PvCF_1_10",1,"PvCF","D1",1,10,1,"squid","Cephalopoda","Doryteuthis opalescens",0.1,TRUE,"DaVinci","Donnelly",0.36,0.36,3.52,3.52,0.102272727272727,0.102272727272727
"PvCF_D1_11","PvCF_D1_11_TR1","1_PvCF_1_11",1,"PvCF","D1",1,11,1,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Donnelly",0.7,0.7,3.52,3.52,0.198863636363636,0.198863636363636
"PvCF_D1_11","PvCF_D1_11_TR2","1_PvCF_1_11",1,"PvCF","D1",1,11,2,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Donnelly",0.7,0.7,3.52,3.52,0.198863636363636,0.198863636363636
"PvCF_D1_11","PvCF_D1_11_TR3","1_PvCF_1_11",1,"PvCF","D1",1,11,3,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Donnelly",0.7,0.7,3.52,3.52,0.198863636363636,0.198863636363636
"PvCF_D1_11","PvCF_D1_11_TR1","1_PvCF_1_11",1,"PvCF","D1",1,11,1,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.52,0,0
"PvCF_D1_11","PvCF_D1_11_TR2","1_PvCF_1_11",1,"PvCF","D1",1,11,2,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.52,0,0
"PvCF_D1_11","PvCF_D1_11_TR3","1_PvCF_1_11",1,"PvCF","D1",1,11,3,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.52,0,0
"PvCF_D1_11","PvCF_D1_11_TR1","1_PvCF_1_11",1,"PvCF","D1",1,11,1,"herring","Actinopteri","Clupea pallasii",0.6,TRUE,"DaVinci","Donnelly",2.1,2.1,3.52,3.52,0.596590909090909,0.596590909090909
"PvCF_D1_11","PvCF_D1_11_TR2","1_PvCF_1_11",1,"PvCF","D1",1,11,2,"herring","Actinopteri","Clupea pallasii",0.6,TRUE,"DaVinci","Donnelly",2.1,2.1,3.52,3.52,0.596590909090909,0.596590909090909
"PvCF_D1_11","PvCF_D1_11_TR3","1_PvCF_1_11",1,"PvCF","D1",1,11,3,"herring","Actinopteri","Clupea pallasii",0.6,TRUE,"DaVinci","Donnelly",2.1,2.1,3.52,3.52,0.596590909090909,0.596590909090909
"PvCF_D1_11","PvCF_D1_11_TR1","1_PvCF_1_11",1,"PvCF","D1",1,11,1,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.52,0,0
"PvCF_D1_11","PvCF_D1_11_TR2","1_PvCF_1_11",1,"PvCF","D1",1,11,2,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.52,0,0
"PvCF_D1_11","PvCF_D1_11_TR3","1_PvCF_1_11",1,"PvCF","D1",1,11,3,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.52,0,0
"PvCF_D1_11","PvCF_D1_11_TR1","1_PvCF_1_11",1,"PvCF","D1",1,11,1,"salmon_1","Actinopteri","Oncorhynchus kisutch",0.1,TRUE,"DaVinci","Donnelly",0.36,0.36,3.52,3.52,0.102272727272727,0.102272727272727
"PvCF_D1_11","PvCF_D1_11_TR2","1_PvCF_1_11",1,"PvCF","D1",1,11,2,"salmon_1","Actinopteri","Oncorhynchus kisutch",0.1,TRUE,"DaVinci","Donnelly",0.36,0.36,3.52,3.52,0.102272727272727,0.102272727272727
"PvCF_D1_11","PvCF_D1_11_TR3","1_PvCF_1_11",1,"PvCF","D1",1,11,3,"salmon_1","Actinopteri","Oncorhynchus kisutch",0.1,TRUE,"DaVinci","Donnelly",0.36,0.36,3.52,3.52,0.102272727272727,0.102272727272727
"PvCF_D1_11","PvCF_D1_11_TR1","1_PvCF_1_11",1,"PvCF","D1",1,11,1,"squid","Cephalopoda","Doryteuthis opalescens",0.1,TRUE,"DaVinci","Donnelly",0.36,0.36,3.52,3.52,0.102272727272727,0.102272727272727
"PvCF_D1_11","PvCF_D1_11_TR2","1_PvCF_1_11",1,"PvCF","D1",1,11,2,"squid","Cephalopoda","Doryteuthis opalescens",0.1,TRUE,"DaVinci","Donnelly",0.36,0.36,3.52,3.52,0.102272727272727,0.102272727272727
"PvCF_D1_11","PvCF_D1_11_TR3","1_PvCF_1_11",1,"PvCF","D1",1,11,3,"squid","Cephalopoda","Doryteuthis opalescens",0.1,TRUE,"DaVinci","Donnelly",0.36,0.36,3.52,3.52,0.102272727272727,0.102272727272727
"PvCF_D1_12","PvCF_D1_12_TR1","1_PvCF_1_12",1,"PvCF","D1",1,12,1,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Donnelly",0.7,0.7,3.52,3.28,0.198863636363636,0.213414634146341
"PvCF_D1_12","PvCF_D1_12_TR1","1_PvCF_1_12",1,"PvCF","D1",1,12,1,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.28,0,0
"PvCF_D1_12","PvCF_D1_12_TR1","1_PvCF_1_12",1,"PvCF","D1",1,12,1,"herring","Actinopteri","Clupea pallasii",0.6,TRUE,"DaVinci","Donnelly",2.1,2.1,3.52,3.28,0.596590909090909,0.640243902439024
"PvCF_D1_12","PvCF_D1_12_TR1","1_PvCF_1_12",1,"PvCF","D1",1,12,1,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.28,0,0
"PvCF_D1_12","PvCF_D1_12_TR1","1_PvCF_1_12",1,"PvCF","D1",1,12,1,"salmon_1","Actinopteri","Oncorhynchus kisutch",0.1,TRUE,"DaVinci","Donnelly",0.36,0.16,3.52,3.28,0.102272727272727,0.0487804878048781
"PvCF_D1_12","PvCF_D1_12_TR1","1_PvCF_1_12",1,"PvCF","D1",1,12,1,"squid","Cephalopoda","Doryteuthis opalescens",0.1,TRUE,"DaVinci","Donnelly",0.36,0.32,3.52,3.28,0.102272727272727,0.0975609756097561
"PvCF_D1_13","PvCF_D1_13_TR1","1_PvCF_1_13",1,"PvCF","D1",1,13,1,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Donnelly",0.7,0.7,3.52,3.28,0.198863636363636,0.213414634146341
"PvCF_D1_13","PvCF_D1_13_TR2","1_PvCF_1_13",1,"PvCF","D1",1,13,2,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Donnelly",0.7,0.7,3.52,3.28,0.198863636363636,0.213414634146341
"PvCF_D1_13","PvCF_D1_13_TR3","1_PvCF_1_13",1,"PvCF","D1",1,13,3,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Donnelly",0.7,0.7,3.52,3.28,0.198863636363636,0.213414634146341
"PvCF_D1_13","PvCF_D1_13_TR1","1_PvCF_1_13",1,"PvCF","D1",1,13,1,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.28,0,0
"PvCF_D1_13","PvCF_D1_13_TR2","1_PvCF_1_13",1,"PvCF","D1",1,13,2,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.28,0,0
"PvCF_D1_13","PvCF_D1_13_TR3","1_PvCF_1_13",1,"PvCF","D1",1,13,3,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.28,0,0
"PvCF_D1_13","PvCF_D1_13_TR1","1_PvCF_1_13",1,"PvCF","D1",1,13,1,"herring","Actinopteri","Clupea pallasii",0.6,TRUE,"DaVinci","Donnelly",2.1,2.1,3.52,3.28,0.596590909090909,0.640243902439024
"PvCF_D1_13","PvCF_D1_13_TR2","1_PvCF_1_13",1,"PvCF","D1",1,13,2,"herring","Actinopteri","Clupea pallasii",0.6,TRUE,"DaVinci","Donnelly",2.1,2.1,3.52,3.28,0.596590909090909,0.640243902439024
"PvCF_D1_13","PvCF_D1_13_TR3","1_PvCF_1_13",1,"PvCF","D1",1,13,3,"herring","Actinopteri","Clupea pallasii",0.6,TRUE,"DaVinci","Donnelly",2.1,2.1,3.52,3.28,0.596590909090909,0.640243902439024
"PvCF_D1_13","PvCF_D1_13_TR1","1_PvCF_1_13",1,"PvCF","D1",1,13,1,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.28,0,0
"PvCF_D1_13","PvCF_D1_13_TR2","1_PvCF_1_13",1,"PvCF","D1",1,13,2,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.28,0,0
"PvCF_D1_13","PvCF_D1_13_TR3","1_PvCF_1_13",1,"PvCF","D1",1,13,3,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.28,0,0
"PvCF_D1_13","PvCF_D1_13_TR1","1_PvCF_1_13",1,"PvCF","D1",1,13,1,"salmon_1","Actinopteri","Oncorhynchus kisutch",0.1,TRUE,"DaVinci","Donnelly",0.36,0.16,3.52,3.28,0.102272727272727,0.0487804878048781
"PvCF_D1_13","PvCF_D1_13_TR2","1_PvCF_1_13",1,"PvCF","D1",1,13,2,"salmon_1","Actinopteri","Oncorhynchus kisutch",0.1,TRUE,"DaVinci","Donnelly",0.36,0.16,3.52,3.28,0.102272727272727,0.0487804878048781
"PvCF_D1_13","PvCF_D1_13_TR3","1_PvCF_1_13",1,"PvCF","D1",1,13,3,"salmon_1","Actinopteri","Oncorhynchus kisutch",0.1,TRUE,"DaVinci","Donnelly",0.36,0.16,3.52,3.28,0.102272727272727,0.0487804878048781
"PvCF_D1_13","PvCF_D1_13_TR1","1_PvCF_1_13",1,"PvCF","D1",1,13,1,"squid","Cephalopoda","Doryteuthis opalescens",0.1,TRUE,"DaVinci","Donnelly",0.36,0.32,3.52,3.28,0.102272727272727,0.0975609756097561
"PvCF_D1_13","PvCF_D1_13_TR2","1_PvCF_1_13",1,"PvCF","D1",1,13,2,"squid","Cephalopoda","Doryteuthis opalescens",0.1,TRUE,"DaVinci","Donnelly",0.36,0.32,3.52,3.28,0.102272727272727,0.0975609756097561
"PvCF_D1_13","PvCF_D1_13_TR3","1_PvCF_1_13",1,"PvCF","D1",1,13,3,"squid","Cephalopoda","Doryteuthis opalescens",0.1,TRUE,"DaVinci","Donnelly",0.36,0.32,3.52,3.28,0.102272727272727,0.0975609756097561
"PvCF_D1_14","PvCF_D1_14_TR1","1_PvCF_1_14",1,"PvCF","D1",1,14,1,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Donnelly",0.7,0.7,3.52,3.28,0.198863636363636,0.213414634146341
"PvCF_D1_14","PvCF_D1_14_TR1","1_PvCF_1_14",1,"PvCF","D1",1,14,1,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.28,0,0
"PvCF_D1_14","PvCF_D1_14_TR1","1_PvCF_1_14",1,"PvCF","D1",1,14,1,"herring","Actinopteri","Clupea pallasii",0.6,TRUE,"DaVinci","Donnelly",2.1,2.1,3.52,3.28,0.596590909090909,0.640243902439024
"PvCF_D1_14","PvCF_D1_14_TR1","1_PvCF_1_14",1,"PvCF","D1",1,14,1,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.28,0,0
"PvCF_D1_14","PvCF_D1_14_TR1","1_PvCF_1_14",1,"PvCF","D1",1,14,1,"salmon_1","Actinopteri","Oncorhynchus kisutch",0.1,TRUE,"DaVinci","Donnelly",0.36,0.16,3.52,3.28,0.102272727272727,0.0487804878048781
"PvCF_D1_14","PvCF_D1_14_TR1","1_PvCF_1_14",1,"PvCF","D1",1,14,1,"squid","Cephalopoda","Doryteuthis opalescens",0.1,TRUE,"DaVinci","Donnelly",0.36,0.32,3.52,3.28,0.102272727272727,0.0975609756097561
"PvCF_D1_15","PvCF_D1_15_TR1","1_PvCF_1_15",1,"PvCF","D1",1,15,1,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Donnelly",0.7,0.7,3.52,3.28,0.198863636363636,0.213414634146341
"PvCF_D1_15","PvCF_D1_15_TR1","1_PvCF_1_15",1,"PvCF","D1",1,15,1,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.28,0,0
"PvCF_D1_15","PvCF_D1_15_TR1","1_PvCF_1_15",1,"PvCF","D1",1,15,1,"herring","Actinopteri","Clupea pallasii",0.6,TRUE,"DaVinci","Donnelly",2.1,2.1,3.52,3.28,0.596590909090909,0.640243902439024
"PvCF_D1_15","PvCF_D1_15_TR1","1_PvCF_1_15",1,"PvCF","D1",1,15,1,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Donnelly",0,0,3.52,3.28,0,0
"PvCF_D1_15","PvCF_D1_15_TR1","1_PvCF_1_15",1,"PvCF","D1",1,15,1,"salmon_1","Actinopteri","Oncorhynchus kisutch",0.1,TRUE,"DaVinci","Donnelly",0.36,0.16,3.52,3.28,0.102272727272727,0.0487804878048781
"PvCF_D1_15","PvCF_D1_15_TR1","1_PvCF_1_15",1,"PvCF","D1",1,15,1,"squid","Cephalopoda","Doryteuthis opalescens",0.1,TRUE,"DaVinci","Donnelly",0.36,0.32,3.52,3.28,0.102272727272727,0.0975609756097561
"PvCF_D2_01","PvCF_D2_01_TR1","1_PvCF_2_1",1,"PvCF","D2",2,1,1,"capelin","Actinopteri","Mallotus villosus",0.15,TRUE,"DaVinci","Pym",0.26,0.44,1.72,2.78,0.151162790697674,0.158273381294964
"PvCF_D2_01","PvCF_D2_01_TR2","1_PvCF_2_1",1,"PvCF","D2",2,1,2,"capelin","Actinopteri","Mallotus villosus",0.15,TRUE,"DaVinci","Pym",0.26,0.44,1.72,2.78,0.151162790697674,0.158273381294964
"PvCF_D2_01","PvCF_D2_01_TR3","1_PvCF_2_1",1,"PvCF","D2",2,1,3,"capelin","Actinopteri","Mallotus villosus",0.15,TRUE,"DaVinci","Pym",0.26,0.44,1.72,2.78,0.151162790697674,0.158273381294964
"PvCF_D2_01","PvCF_D2_01_TR1","1_PvCF_2_1",1,"PvCF","D2",2,1,1,"hake","Actinopteri","Merluccius productus",0.1,TRUE,"DaVinci","Pym",0.18,0.2,1.72,2.78,0.104651162790698,0.0719424460431655
"PvCF_D2_01","PvCF_D2_01_TR2","1_PvCF_2_1",1,"PvCF","D2",2,1,2,"hake","Actinopteri","Merluccius productus",0.1,TRUE,"DaVinci","Pym",0.18,0.2,1.72,2.78,0.104651162790698,0.0719424460431655
"PvCF_D2_01","PvCF_D2_01_TR3","1_PvCF_2_1",1,"PvCF","D2",2,1,3,"hake","Actinopteri","Merluccius productus",0.1,TRUE,"DaVinci","Pym",0.18,0.2,1.72,2.78,0.104651162790698,0.0719424460431655
"PvCF_D2_01","PvCF_D2_01_TR1","1_PvCF_2_1",1,"PvCF","D2",2,1,1,"herring","Actinopteri","Clupea pallasii",0.4,TRUE,"DaVinci","Pym",0.68,1.16,1.72,2.78,0.395348837209302,0.41726618705036
"PvCF_D2_01","PvCF_D2_01_TR2","1_PvCF_2_1",1,"PvCF","D2",2,1,2,"herring","Actinopteri","Clupea pallasii",0.4,TRUE,"DaVinci","Pym",0.68,1.16,1.72,2.78,0.395348837209302,0.41726618705036
"PvCF_D2_01","PvCF_D2_01_TR3","1_PvCF_2_1",1,"PvCF","D2",2,1,3,"herring","Actinopteri","Clupea pallasii",0.4,TRUE,"DaVinci","Pym",0.68,1.16,1.72,2.78,0.395348837209302,0.41726618705036
"PvCF_D2_01","PvCF_D2_01_TR1","1_PvCF_2_1",1,"PvCF","D2",2,1,1,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Pym",0,0,1.72,2.78,0,0
"PvCF_D2_01","PvCF_D2_01_TR2","1_PvCF_2_1",1,"PvCF","D2",2,1,2,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Pym",0,0,1.72,2.78,0,0
"PvCF_D2_01","PvCF_D2_01_TR3","1_PvCF_2_1",1,"PvCF","D2",2,1,3,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"DaVinci","Pym",0,0,1.72,2.78,0,0
"PvCF_D2_01","PvCF_D2_01_TR1","1_PvCF_2_1",1,"PvCF","D2",2,1,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.3,TRUE,"DaVinci","Pym",0.52,0.88,1.72,2.78,0.302325581395349,0.316546762589928
"PvCF_D2_01","PvCF_D2_01_TR2","1_PvCF_2_1",1,"PvCF","D2",2,1,2,"salmon_2","Actinopteri","Oncorhynchus keta",0.3,TRUE,"DaVinci","Pym",0.52,0.88,1.72,2.78,0.302325581395349,0.316546762589928
"PvCF_D2_01","PvCF_D2_01_TR3","1_PvCF_2_1",1,"PvCF","D2",2,1,3,"salmon_2","Actinopteri","Oncorhynchus keta",0.3,TRUE,"DaVinci","Pym",0.52,0.88,1.72,2.78,0.302325581395349,0.316546762589928
"PvCF_D2_01","PvCF_D2_01_TR1","1_PvCF_2_1",1,"PvCF","D2",2,1,1,"squid","Cephalopoda","Doryteuthis opalescens",0.05,TRUE,"DaVinci","Pym",0.08,0.1,1.72,2.78,0.0465116279069767,0.0359712230215827
"PvCF_D2_01","PvCF_D2_01_TR2","1_PvCF_2_1",1,"PvCF","D2",2,1,2,"squid","Cephalopoda","Doryteuthis opalescens",0.05,TRUE,"DaVinci","Pym",0.08,0.1,1.72,2.78,0.0465116279069767,0.0359712230215827
"PvCF_D2_01","PvCF_D2_01_TR3","1_PvCF_2_1",1,"PvCF","D2",2,1,3,"squid","Cephalopoda","Doryteuthis opalescens",0.05,TRUE,"DaVinci","Pym",0.08,0.1,1.72,2.78,0.0465116279069767,0.0359712230215827
"PvCF_D2_02","PvCF_D2_02_TR1","1_PvCF_2_2",1,"PvCF","D2",2,2,1,"capelin","Actinopteri","Mallotus villosus",0.15,TRUE,"DaVinci","Pym",0.26,0.44,1.72,2.78,0.151162790697674,0.158273381294964
"PvCF_D2_02","PvCF_D2_02_TR2","1_PvCF_2_2",1,"PvCF","D2",2,2,2,"capelin","Actinopteri","Mallotus villosus",0.15,TRUE,"DaVinci","Pym",0.26,0.44,1.72,2.78,0.151162790697674,0.158273381294964
"PvCF_D2_02","PvCF_D2_02_TR3","1_PvCF_2_2",1,"PvCF","D2",2,2,3,"capelin","Actinopteri","Mallotus villosus",0.15,TRUE,"DaVinci","Pym",0.26,0.44,1.72,2.78,0.151162790697674,0.158273381294964
