"SampleID","samplename","model_out_name","time","creek","station","station_num","biol","tech","diet_sp","P18S_taxon_assign","species_list","seal_1_actual_mass","seal_2_actual_mass","seal_1_total_mass","seal_2_total_mass","seal_1_actual_prop","seal_2_actual_prop","expected_prop","has_multiple_seals"
"PvCF_D6_10","PvCF_D6_10_TR3","1_PvCF_6_10",1,"PvCF","D6",6,10,3,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_11","PvCF_D6_11_TR1","1_PvCF_6_11",1,"PvCF","D6",6,11,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,0,4,NA,0.8,NA,0.8,FALSE
"PvCF_D6_11","PvCF_D6_11_TR1","1_PvCF_6_11",1,"PvCF","D6",6,11,1,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0,4,NA,0.2,NA,0.2,FALSE
"PvCF_D6_11","PvCF_D6_11_TR1","1_PvCF_6_11",1,"PvCF","D6",6,11,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,NA,0,NA,0,FALSE
"PvCF_D6_11","PvCF_D6_11_TR2","1_PvCF_6_11",1,"PvCF","D6",6,11,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,0,4,NA,0.8,NA,0.8,FALSE
"PvCF_D6_11","PvCF_D6_11_TR2","1_PvCF_6_11",1,"PvCF","D6",6,11,2,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0,4,NA,0.2,NA,0.2,FALSE
"PvCF_D6_11","PvCF_D6_11_TR2","1_PvCF_6_11",1,"PvCF","D6",6,11,2,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,NA,0,NA,0,FALSE
"PvCF_D6_11","PvCF_D6_11_TR3","1_PvCF_6_11",1,"PvCF","D6",6,11,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,0,4,NA,0.8,NA,0.8,FALSE
"PvCF_D6_11","PvCF_D6_11_TR3","1_PvCF_6_11",1,"PvCF","D6",6,11,3,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0,4,NA,0.2,NA,0.2,FALSE
"PvCF_D6_11","PvCF_D6_11_TR3","1_PvCF_6_11",1,"PvCF","D6",6,11,3,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,NA,0,NA,0,FALSE
"PvCF_D6_12","PvCF_D6_12_TR1","1_PvCF_6_12",1,"PvCF","D6",6,12,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_12","PvCF_D6_12_TR1","1_PvCF_6_12",1,"PvCF","D6",6,12,1,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_12","PvCF_D6_12_TR1","1_PvCF_6_12",1,"PvCF","D6",6,12,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_12","PvCF_D6_12_TR2","1_PvCF_6_12",1,"PvCF","D6",6,12,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_12","PvCF_D6_12_TR2","1_PvCF_6_12",1,"PvCF","D6",6,12,2,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_12","PvCF_D6_12_TR2","1_PvCF_6_12",1,"PvCF","D6",6,12,2,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_12","PvCF_D6_12_TR3","1_PvCF_6_12",1,"PvCF","D6",6,12,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_12","PvCF_D6_12_TR3","1_PvCF_6_12",1,"PvCF","D6",6,12,3,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_12","PvCF_D6_12_TR3","1_PvCF_6_12",1,"PvCF","D6",6,12,3,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_13","PvCF_D6_13_TR1","1_PvCF_6_13",1,"PvCF","D6",6,13,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_13","PvCF_D6_13_TR1","1_PvCF_6_13",1,"PvCF","D6",6,13,1,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_13","PvCF_D6_13_TR1","1_PvCF_6_13",1,"PvCF","D6",6,13,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_14","PvCF_D6_14_TR1","1_PvCF_6_14",1,"PvCF","D6",6,14,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_14","PvCF_D6_14_TR1","1_PvCF_6_14",1,"PvCF","D6",6,14,1,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_14","PvCF_D6_14_TR1","1_PvCF_6_14",1,"PvCF","D6",6,14,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_14","PvCF_D6_14_TR2","1_PvCF_6_14",1,"PvCF","D6",6,14,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_14","PvCF_D6_14_TR2","1_PvCF_6_14",1,"PvCF","D6",6,14,2,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_14","PvCF_D6_14_TR2","1_PvCF_6_14",1,"PvCF","D6",6,14,2,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_14","PvCF_D6_14_TR3","1_PvCF_6_14",1,"PvCF","D6",6,14,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_14","PvCF_D6_14_TR3","1_PvCF_6_14",1,"PvCF","D6",6,14,3,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_14","PvCF_D6_14_TR3","1_PvCF_6_14",1,"PvCF","D6",6,14,3,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_15","PvCF_D6_15_TR1","1_PvCF_6_15",1,"PvCF","D6",6,15,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_15","PvCF_D6_15_TR1","1_PvCF_6_15",1,"PvCF","D6",6,15,1,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_15","PvCF_D6_15_TR1","1_PvCF_6_15",1,"PvCF","D6",6,15,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_16","PvCF_D6_16_TR1","1_PvCF_6_16",1,"PvCF","D6",6,16,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_16","PvCF_D6_16_TR1","1_PvCF_6_16",1,"PvCF","D6",6,16,1,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_16","PvCF_D6_16_TR1","1_PvCF_6_16",1,"PvCF","D6",6,16,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_17","PvCF_D6_17_TR1","1_PvCF_6_17",1,"PvCF","D6",6,17,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_17","PvCF_D6_17_TR1","1_PvCF_6_17",1,"PvCF","D6",6,17,1,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_17","PvCF_D6_17_TR1","1_PvCF_6_17",1,"PvCF","D6",6,17,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_17","PvCF_D6_17_TR2","1_PvCF_6_17",1,"PvCF","D6",6,17,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_17","PvCF_D6_17_TR2","1_PvCF_6_17",1,"PvCF","D6",6,17,2,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_17","PvCF_D6_17_TR2","1_PvCF_6_17",1,"PvCF","D6",6,17,2,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_17","PvCF_D6_17_TR3","1_PvCF_6_17",1,"PvCF","D6",6,17,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_17","PvCF_D6_17_TR3","1_PvCF_6_17",1,"PvCF","D6",6,17,3,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_17","PvCF_D6_17_TR3","1_PvCF_6_17",1,"PvCF","D6",6,17,3,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_18","PvCF_D6_18_TR1","1_PvCF_6_18",1,"PvCF","D6",6,18,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_18","PvCF_D6_18_TR1","1_PvCF_6_18",1,"PvCF","D6",6,18,1,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_18","PvCF_D6_18_TR1","1_PvCF_6_18",1,"PvCF","D6",6,18,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_19","PvCF_D6_19_TR1","1_PvCF_6_19",1,"PvCF","D6",6,19,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_19","PvCF_D6_19_TR1","1_PvCF_6_19",1,"PvCF","D6",6,19,1,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_19","PvCF_D6_19_TR1","1_PvCF_6_19",1,"PvCF","D6",6,19,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_19","PvCF_D6_19_TR2","1_PvCF_6_19",1,"PvCF","D6",6,19,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_19","PvCF_D6_19_TR2","1_PvCF_6_19",1,"PvCF","D6",6,19,2,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_19","PvCF_D6_19_TR2","1_PvCF_6_19",1,"PvCF","D6",6,19,2,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_19","PvCF_D6_19_TR3","1_PvCF_6_19",1,"PvCF","D6",6,19,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_19","PvCF_D6_19_TR3","1_PvCF_6_19",1,"PvCF","D6",6,19,3,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_19","PvCF_D6_19_TR3","1_PvCF_6_19",1,"PvCF","D6",6,19,3,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
